,Date_Stamp,EURUSD,euro_zone_growth,euro_zone_ibr,por_av_wage,por_bank_lending,por_income_tax,por_infl,por_personal_saving,por_unemployment
2376,1980-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,19.6,13.7,7.3
2377,1980-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,15.6,13.7,7.3
2378,1980-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,16.6,13.7,7.3
2379,1980-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,17.5,13.7,7.3
2380,1980-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,16.0,13.7,7.3
2381,1980-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.7,13.7,7.3
2382,1980-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.0,13.7,7.3
2383,1980-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.6,13.7,7.3
2384,1980-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.1,13.7,7.3
2385,1981-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,15.6,13.7,7.3
2386,1981-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,15.0,13.7,7.3
2387,1981-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,15.0,13.7,7.3
2388,1981-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,17.3,13.7,7.3
2389,1981-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,18.2,13.7,7.3
2390,1981-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,17.7,13.7,7.3
2391,1981-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,19.8,13.7,7.3
2392,1981-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,21.8,13.7,7.3
2393,1981-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,23.6,13.7,7.3
2394,1981-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,24.6,13.7,7.3
2395,1981-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,25.4,13.7,7.3
2396,1981-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,25.0,13.7,7.3
2397,1982-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,23.7,13.7,7.3
2398,1982-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,25.5,13.7,7.3
2399,1982-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,27.1,13.7,7.3
2400,1982-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,26.1,13.7,7.3
2401,1982-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,25.4,13.7,7.3
2402,1982-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,25.8,13.7,7.3
2403,1982-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,22.2,13.7,7.3
2404,1982-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,21.1,13.7,7.3
2405,1982-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,20.8,13.7,7.3
2406,1982-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,19.4,13.7,7.3
2407,1982-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,18.8,13.7,7.3
2408,1982-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,18.8,13.7,7.3
2409,1983-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,21.5,13.7,7.3
2410,1983-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,20.5,13.7,7.3
2411,1983-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,20.3,13.7,7.3
2412,1983-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,20.7,13.7,7.3
2413,1983-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,20.4,13.7,7.3
2414,1983-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,21.3,13.7,7.3
2415,1983-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,24.1,13.7,7.3
2416,1983-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,25.8,13.7,7.3
2417,1983-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,28.5,13.7,7.3
2418,1983-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,30.1,13.7,7.3
2419,1983-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,32.1,13.7,7.3
2420,1983-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,33.9,13.7,7.3
2421,1984-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,30.7,13.7,7.3
2422,1984-02-29,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,30.0,13.7,7.3
2423,1984-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,31.7,13.7,7.3
2424,1984-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,31.3,13.7,7.3
2425,1984-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,30.3,13.7,7.3
2426,1984-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,32.2,13.7,7.3
2427,1984-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,32.9,13.7,7.3
2428,1984-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,31.1,13.7,7.3
2429,1984-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,27.0,13.7,7.3
2430,1984-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,25.8,13.7,7.3
2431,1984-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,24.9,13.7,7.3
2432,1984-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,21.2,13.7,7.3
2433,1985-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,24.6,13.7,7.3
2434,1985-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,26.0,13.7,7.3
2435,1985-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,23.1,13.7,7.3
2436,1985-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,22.3,13.7,7.3
2437,1985-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,23.8,13.7,7.3
2438,1985-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,20.1,13.7,7.3
2439,1985-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,17.3,13.7,7.3
2440,1985-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,16.1,13.7,7.3
2441,1985-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,15.9,13.7,7.3
2442,1985-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,16.0,13.7,7.3
2443,1985-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,16.1,13.7,7.3
2444,1985-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,16.9,13.7,7.3
2445,1986-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,14.2,13.7,7.3
2446,1986-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.6,13.7,7.3
2447,1986-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.2,13.7,7.3
2448,1986-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.3,13.7,7.3
2449,1986-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.5,13.7,7.3
2450,1986-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.6,13.7,7.3
2451,1986-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.2,13.7,7.3
2452,1986-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.5,13.7,7.3
2453,1986-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.8,13.7,7.3
2454,1986-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.4,13.7,7.3
2455,1986-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.5,13.7,7.3
2456,1986-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.6,13.7,7.3
2457,1987-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.8,13.7,7.3
2458,1987-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.6,13.7,7.3
2459,1987-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.7,13.7,7.3
2460,1987-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.9,13.7,7.3
2461,1987-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.8,13.7,7.3
2462,1987-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.9,13.7,7.3
2463,1987-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.3,13.7,7.3
2464,1987-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.4,13.7,7.3
2465,1987-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.3,13.7,7.3
2466,1987-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.8,13.7,7.3
2467,1987-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.3,13.7,7.3
2468,1987-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.9,13.7,7.3
2469,1988-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.5,13.7,7.3
2470,1988-02-29,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.8,13.7,7.3
2471,1988-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.2,13.7,7.3
2472,1988-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.0,13.7,7.3
2473,1988-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.0,13.7,7.3
2474,1988-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.2,13.7,7.3
2475,1988-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.7,13.7,7.3
2476,1988-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.0,13.7,7.3
2477,1988-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.9,13.7,7.3
2478,1988-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.7,13.7,7.3
2479,1988-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.9,13.7,7.3
2480,1988-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.7,13.7,7.3
2481,1989-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.2,13.7,7.3
2482,1989-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.2,13.7,7.3
2483,1989-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.4,13.7,7.3
2484,1989-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.1,13.7,7.3
2485,1989-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.0,13.7,7.3
2486,1989-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.1,13.7,7.3
2487,1989-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.3,13.7,7.3
2488,1989-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.7,13.7,7.3
2489,1989-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.7,13.7,7.3
2490,1989-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.3,13.7,7.3
2491,1989-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.7,13.7,7.3
2492,1989-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.6,13.7,7.3
2493,1990-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.1,13.7,7.3
2494,1990-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.1,13.7,7.3
2495,1990-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.8,13.7,7.3
2496,1990-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.9,13.7,7.3
2497,1990-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,14.0,13.7,7.3
2498,1990-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.6,13.7,7.3
2499,1990-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.3,13.7,7.3
2500,1990-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.7,13.7,7.3
2501,1990-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.7,13.7,7.3
2502,1990-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,14.4,13.7,7.3
2503,1990-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,14.1,13.7,7.3
2504,1990-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,13.7,13.7,7.3
2505,1991-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.9,13.7,7.3
2506,1991-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.2,13.7,7.3
2507,1991-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,12.1,13.7,7.3
2508,1991-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.3,13.7,7.3
2509,1991-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.0,13.7,7.3
2510,1991-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,11.2,13.7,7.3
2511,1991-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.9,13.7,7.3
2512,1991-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.4,13.7,7.3
2513,1991-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.3,13.7,7.3
2514,1991-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.7,13.7,7.3
2515,1991-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.4,13.7,7.3
2516,1991-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.1,13.7,7.3
2517,1992-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.2,13.7,7.3
2518,1992-02-29,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.6,13.7,7.3
2519,1992-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.0,13.7,7.3
2520,1992-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.1,13.7,7.3
2521,1992-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.2,13.7,7.3
2522,1992-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.0,13.7,7.3
2523,1992-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,10.0,13.7,7.3
2524,1992-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.5,13.7,7.3
2525,1992-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.5,13.7,7.3
2526,1992-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.2,13.7,7.3
2527,1992-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.1,13.7,7.3
2528,1992-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,9.1,13.7,7.3
2529,1993-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.5,13.7,7.3
2530,1993-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,8.0,13.7,7.3
2531,1993-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,7.5,13.7,7.3
2532,1993-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.5,13.7,7.3
2533,1993-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,5.9,13.7,7.3
2534,1993-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,5.8,13.7,7.3
2535,1993-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.1,13.7,7.3
2536,1993-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.1,13.7,7.3
2537,1993-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.2,13.7,7.3
2538,1993-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.6,13.7,7.3
2539,1993-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.8,13.7,7.3
2540,1993-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.6,13.7,7.3
2541,1994-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.5,13.7,7.3
2542,1994-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.3,13.7,7.3
2543,1994-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.1,13.7,7.3
2544,1994-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,6.1,13.7,7.3
2545,1994-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,5.8,13.7,7.3
2546,1994-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,5.8,13.7,7.3
2547,1994-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,5.2,13.7,7.3
2548,1994-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,5.1,13.7,7.3
2549,1994-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.9,13.7,7.3
2550,1994-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.8,13.7,7.3
2551,1994-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.2,13.7,7.3
2552,1994-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.3,13.7,7.3
2553,1995-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.4,13.7,7.3
2554,1995-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.6,13.7,7.3
2555,1995-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.8,13.7,7.3
2556,1995-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.6,13.7,7.3
2557,1995-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.4,13.7,7.3
2558,1995-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.9,13.7,7.3
2559,1995-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.8,13.7,7.3
2560,1995-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.1,13.7,7.3
2561,1995-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.2,13.7,7.3
2562,1995-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.9,13.7,7.3
2563,1995-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.0,13.7,7.3
2564,1995-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.5,13.7,7.3
2565,1996-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.5,13.7,7.3
2566,1996-02-29,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.4,13.7,7.3
2567,1996-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.3,13.7,7.3
2568,1996-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.8,13.7,7.3
2569,1996-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.4,13.7,7.3
2570,1996-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.5,13.7,7.3
2571,1996-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.7,13.7,7.3
2572,1996-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.6,13.7,7.3
2573,1996-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.4,13.7,7.3
2574,1996-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.0,13.7,7.3
2575,1996-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.1,13.7,7.3
2576,1996-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.4,13.7,7.3
2577,1997-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.8,13.7,7.3
2578,1997-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.7,13.7,7.3
2579,1997-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.5,13.7,7.3
2580,1997-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.0,13.7,7.3
2581,1997-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.3,13.7,7.3
2582,1997-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.3,13.7,7.3
2583,1997-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.0,13.7,7.3
2584,1997-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,1.7,13.7,7.3
2585,1997-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,1.6,13.7,7.3
2586,1997-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.0,13.7,7.3
2587,1997-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.5,13.7,7.3
2588,1997-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.6,13.7,7.3
2589,1998-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,1.9,13.7,7.3
2590,1998-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.1,13.7,7.3
2591,1998-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.4,13.7,7.3
2592,1998-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.7,13.7,7.3
2593,1998-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.6,13.7,7.3
2594,1998-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.8,13.7,7.3
2595,1998-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.0,13.7,7.3
2596,1998-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.0,13.7,7.3
2597,1998-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.0,13.7,7.3
2598,1998-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.2,13.7,7.3
2599,1998-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.0,13.7,7.3
2600,1998-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.1,13.7,7.3
2601,1999-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.7,13.7,7.3
2602,1999-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.8,13.7,7.3
2603,1999-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.9,13.7,7.3
2604,1999-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.9,13.7,7.3
2605,1999-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.4,13.7,7.3
2606,1999-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.4,13.7,7.3
2607,1999-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.2,13.7,7.3
2608,1999-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.0,13.7,7.3
2609,1999-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.0,13.7,7.3
2610,1999-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.0,13.7,7.3
2611,1999-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.0,13.7,7.3
2612,1999-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,1.9,13.7,7.3
2613,2000-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.1,13.7,7.3
2614,2000-02-29,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,1.9,13.7,7.3
2615,2000-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,1.6,13.7,7.3
2616,2000-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.1,13.7,7.3
2617,2000-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.6,13.7,7.3
2618,2000-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,2.9,13.7,7.3
2619,2000-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.2,13.7,7.3
2620,2000-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.4,13.7,7.3
2621,2000-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.4,13.7,7.3
2622,2000-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.5,13.7,7.3
2623,2000-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.7,13.7,7.3
2624,2000-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.0,13.7,7.3
2625,2001-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.4,13.7,7.3
2626,2001-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.7,13.7,7.3
2627,2001-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,5.1,13.7,7.3
2628,2001-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.5,13.7,7.3
2629,2001-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.8,13.7,7.3
2630,2001-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.5,13.7,7.3
2631,2001-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.3,13.7,7.3
2632,2001-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.0,13.7,7.3
2633,2001-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.1,13.7,7.3
2634,2001-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.1,13.7,7.3
2635,2001-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.9,13.7,7.3
2636,2001-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.7,13.7,7.3
2637,2002-01-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.6,13.7,7.3
2638,2002-02-28,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.3,13.7,7.3
2639,2002-03-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.3,13.7,7.3
2640,2002-04-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.5,13.7,7.3
2641,2002-05-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.3,13.7,7.3
2642,2002-06-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.4,13.7,7.3
2643,2002-07-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.4,13.7,7.3
2644,2002-08-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.8,13.7,7.3
2645,2002-09-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,3.7,13.7,7.3
2646,2002-10-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.0,13.7,7.3
2647,2002-11-30,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.1,13.7,7.3
2648,2002-12-31,1.4589,-3.8,-0.2432,1188.06,2.44,48.0,4.1,13.7,7.3
